date,ticker,flow_usd
2025-11-20,BTCW,0.0
2025-11-21,IBIT,-122000000.0
2025-11-21,FBTC,108000000.0
2025-11-21,GBTC,61500000.0
2025-11-21,ARKB,39100000.0
2025-11-21,BTCO,35800000.0
2025-11-21,BITB,22800000.0
2025-11-21,HODL,8300000.000000001
2025-11-21,EZBC,0.0
2025-11-21,BRRR,0.0
2025-11-21,BTCW,0.0
2025-11-24,IBIT,-149100000.0
2025-11-24,FBTC,15500000.0
2025-11-24,ARKB,-11600000.0
2025-11-24,BITB,-5800000.0
2025-11-24,BTCO,0.0
2025-11-24,EZBC,0.0
2025-11-24,BRRR,0.0
2025-11-24,HODL,0.0
2025-11-24,BTCW,0.0
2025-11-24,GBTC,0.0
2025-11-25,FBTC,170800000.0
2025-11-25,IBIT,83000000.0
2025-11-25,ARKB,-75900000.0
2025-11-25,HODL,-36900000.0
2025-11-25,BITB,-12300000.0
2025-11-25,BTCO,0.0
2025-11-25,EZBC,0.0
2025-11-25,BRRR,0.0
2025-11-25,BTCW,0.0
2025-11-25,GBTC,0.0
2025-11-26,IBIT,42800000.0
2025-11-26,FBTC,-33299999.999999996
2025-11-26,ARKB,6000000.0
2025-11-26,GBTC,5600000.0
2025-11-26,BITB,0.0
2025-11-26,BTCO,0.0
2025-11-26,EZBC,0.0
2025-11-26,BRRR,0.0
2025-11-26,HODL,0.0
2025-11-26,BTCW,0.0
2025-11-28,IBIT,-113700000.0
2025-11-28,ARKB,88000000.0
2025-11-28,FBTC,77500000.0
2025-11-28,GBTC,10700000.0
2025-11-28,BITB,0.0
2025-11-28,BTCO,0.0
2025-11-28,EZBC,0.0
2025-11-28,BRRR,0.0
2025-11-28,HODL,0.0
2025-11-28,BTCW,0.0
2025-12-01,FBTC,67000000.0
2025-12-01,IBIT,-65900000.00000001
2025-12-01,ARKB,7400000.0
2025-12-01,BITB,0.0
2025-12-01,BTCO,0.0
2025-12-01,EZBC,0.0
2025-12-01,BRRR,0.0
2025-12-01,HODL,0.0
2025-12-01,BTCW,0.0
2025-12-01,GBTC,0.0
2025-12-02,IBIT,120100000.0
2025-12-02,ARKB,-90900000.0
2025-12-02,FBTC,21900000.0
2025-12-02,BITB,7400000.0
2025-12-02,BTCO,0.0
2025-12-02,EZBC,0.0
2025-12-02,BRRR,0.0
2025-12-02,HODL,0.0
2025-12-02,BTCW,0.0
2025-12-02,GBTC,0.0
2025-12-03,IBIT,42200000.0
2025-12-03,ARKB,-37100000.0
2025-12-03,GBTC,-19600000.0
2025-12-03,FBTC,0.0
2025-12-03,BITB,0.0
2025-12-03,BTCO,0.0
2025-12-03,EZBC,0.0
2025-12-03,BRRR,0.0
2025-12-03,HODL,0.0
2025-12-03,BTCW,0.0
2025-12-04,IBIT,-113000000.0
2025-12-04,FBTC,-54200000.0
2025-12-04,HODL,-14300000.0
2025-12-04,GBTC,-10100000.0
2025-12-04,BITB,-3000000.0
2025-12-04,ARKB,0.0
2025-12-04,BTCO,0.0
2025-12-04,EZBC,0.0
2025-12-04,BRRR,0.0
2025-12-04,BTCW,0.0
2025-12-05,ARKB,42800000.0
2025-12-05,IBIT,-32500000.0
2025-12-05,FBTC,27300000.0
2025-12-05,HODL,11400000.0
2025-12-05,BITB,4900000.0
2025-12-05,BTCW,900000.0
2025-12-05,BTCO,0.0
2025-12-05,EZBC,0.0
2025-12-05,BRRR,0.0
2025-12-05,GBTC,0.0
2025-12-08,GBTC,-44000000.0
2025-12-08,FBTC,-39400000.0
2025-12-08,IBIT,28800000.0
2025-12-08,HODL,-5800000.0
2025-12-08,BITB,0.0
2025-12-08,ARKB,0.0
2025-12-08,BTCO,0.0
2025-12-08,EZBC,0.0
2025-12-08,BRRR,0.0
2025-12-08,BTCW,0.0
2025-12-09,FBTC,198900000.0
2025-12-09,IBIT,-135400000.0
2025-12-09,GBTC,17500000.0
2025-12-09,BITB,16200000.0
2025-12-09,EZBC,8100000.0
2025-12-09,BTCO,6500000.0
2025-12-09,ARKB,5300000.0
2025-12-09,BTCW,1000000.0
2025-12-09,BRRR,0.0
2025-12-09,HODL,0.0
2025-12-10,IBIT,192900000.0
2025-12-10,FBTC,30600000.0
2025-12-10,BITB,0.0
2025-12-10,ARKB,0.0
2025-12-10,BTCO,0.0
2025-12-10,EZBC,0.0
2025-12-10,BRRR,0.0
2025-12-10,HODL,0.0
2025-12-10,BTCW,0.0
2025-12-10,GBTC,0.0
2025-12-11,FBTC,-103600000.0
2025-12-11,IBIT,76700000.0
2025-12-11,HODL,-19400000.0
2025-12-11,ARKB,-16399999.999999998
2025-12-11,GBTC,-12200000.0
2025-12-11,BITB,8400000.0
2025-12-11,BTCO,0.0
2025-12-11,EZBC,0.0
2025-12-11,BRRR,0.0
2025-12-11,BTCW,0.0
2025-12-12,IBIT,51100000.0
2025-12-12,FBTC,-2000000.0
2025-12-12,BITB,0.0
2025-12-12,ARKB,0.0
2025-12-12,BTCO,0.0
2025-12-12,EZBC,0.0
2025-12-12,BRRR,0.0
2025-12-12,HODL,0.0
2025-12-12,BTCW,0.0
2025-12-12,GBTC,0.0
2025-12-15,FBTC,-230100000.0
2025-12-15,BITB,-44300000.0
2025-12-15,ARKB,-34500000.0
2025-12-15,GBTC,-27500000.0
2025-12-15,HODL,-21200000.0
2025-12-15,IBIT,0.0
2025-12-15,BTCO,0.0
2025-12-15,EZBC,0.0
2025-12-15,BRRR,0.0
2025-12-15,BTCW,0.0
2025-12-16,IBIT,-210700000.0
2025-12-16,BITB,-50900000.0
2025-12-16,FBTC,26700000.0
2025-12-16,HODL,-18000000.0
2025-12-16,ARKB,-16900000.0
2025-12-16,BTCO,0.0
2025-12-16,EZBC,0.0
2025-12-16,BRRR,0.0
2025-12-16,BTCW,0.0
2025-12-16,GBTC,0.0
2025-12-17,FBTC,391500000.0
2025-12-17,IBIT,111200000.0
2025-12-17,ARKB,-37000000.0
2025-12-17,BITB,-8400000.0
2025-12-17,BTCO,0.0
2025-12-17,EZBC,0.0
2025-12-17,BRRR,0.0
2025-12-17,HODL,0.0
2025-12-17,BTCW,0.0
2025-12-17,GBTC,0.0
2025-12-18,FBTC,-170300000.0
2025-12-18,IBIT,32799999.999999996
2025-12-18,ARKB,-12300000.0
2025-12-18,BITB,-11500000.0
2025-12-18,BTCO,0.0
2025-12-18,EZBC,0.0
2025-12-18,BRRR,0.0
2025-12-18,HODL,0.0
2025-12-18,BTCW,0.0
2025-12-18,GBTC,0.0
2025-12-19,IBIT,-173600000.0
2025-12-19,FBTC,15300000.0
2025-12-19,BITB,0.0
2025-12-19,ARKB,0.0
2025-12-19,BTCO,0.0
2025-12-19,EZBC,0.0
2025-12-19,BRRR,0.0
2025-12-19,HODL,0.0
2025-12-19,BTCW,0.0
2025-12-19,GBTC,0.0
2025-12-22,BITB,-35000000.0
2025-12-22,HODL,-33600000.0
2025-12-22,GBTC,-29000000.0
2025-12-22,ARKB,-21400000.0
2025-12-22,IBIT,6000000.0
2025-12-22,FBTC,-3800000.0
2025-12-22,BTCO,0.0
2025-12-22,EZBC,0.0
2025-12-22,BRRR,0.0
2025-12-22,BTCW,0.0
2025-12-23,IBIT,-157300000.0
2025-12-23,FBTC,-15300000.0
2025-12-23,GBTC,-10300000.0
2025-12-23,BITB,-5700000.0
2025-12-23,ARKB,0.0
2025-12-23,BTCO,0.0
2025-12-23,EZBC,0.0
2025-12-23,BRRR,0.0
2025-12-23,HODL,0.0
2025-12-23,BTCW,0.0
2025-12-24,IBIT,-91400000.0
2025-12-24,GBTC,-24600000.0
2025-12-24,FBTC,-17200000.0
2025-12-24,BITB,-13300000.0
2025-12-24,ARKB,-9900000.0
2025-12-24,HODL,-8000000.0
2025-12-24,EZBC,-5100000.0
2025-12-24,BTCO,0.0
2025-12-24,BRRR,0.0
2025-12-24,BTCW,0.0
2025-12-26,IBIT,-192600000.0
2025-12-26,FBTC,-74400000.0
2025-12-26,GBTC,-8900000.0
2025-12-26,BITB,0.0
2025-12-26,ARKB,0.0
2025-12-26,BTCO,0.0
2025-12-26,EZBC,0.0
2025-12-26,BRRR,0.0
2025-12-26,HODL,0.0
2025-12-26,BTCW,0.0
2025-12-29,BTCO,-10400000.0
2025-12-29,IBIT,-7900000.0
2025-12-29,ARKB,-6700000.0
2025-12-29,FBTC,5700000.0
2025-12-29,BITB,0.0
2025-12-29,EZBC,0.0
2025-12-29,BRRR,0.0
2025-12-29,HODL,0.0
2025-12-29,BTCW,0.0
2025-12-29,GBTC,0.0
2025-12-30,IBIT,143700000.0
2025-12-30,ARKB,109600000.0
2025-12-30,FBTC,78600000.0
2025-12-30,BITB,13900000.0
2025-12-30,HODL,5000000.0
2025-12-30,BTCO,0.0
2025-12-30,EZBC,0.0
2025-12-30,BRRR,0.0
2025-12-30,BTCW,0.0
2025-12-30,GBTC,0.0
2025-12-31,IBIT,-99000000.0
2025-12-31,ARKB,-76500000.0
2025-12-31,GBTC,-69100000.0
2025-12-31,FBTC,-66599999.99999999
2025-12-31,BITB,-13800000.0
2025-12-31,HODL,-6800000.0
2025-12-31,EZBC,-5100000.0
2025-12-31,BTCO,0.0
2025-12-31,BRRR,0.0
2025-12-31,BTCW,0.0
2026-01-02,IBIT,287400000.0
2026-01-02,FBTC,88100000.0
2026-01-02,BITB,41500000.0
2026-01-02,GBTC,15400000.0
2026-01-02,EZBC,13000000.0
2026-01-02,HODL,8300000.000000001
2026-01-02,ARKB,6700000.0
2026-01-02,BTCO,4500000.0
2026-01-02,BRRR,0.0
2026-01-02,BTCW,0.0
2026-01-05,IBIT,372500000.0
2026-01-05,FBTC,191200000.0
2026-01-05,BITB,38500000.0
2026-01-05,ARKB,36000000.0
2026-01-05,BTCO,15000000.0
2026-01-05,EZBC,13600000.0
2026-01-05,BRRR,7200000.0
2026-01-05,HODL,5300000.0
2026-01-05,BTCW,0.0
2026-01-05,GBTC,0.0
2026-01-06,FBTC,-312200000.0
2026-01-06,IBIT,228700000.0
2026-01-06,GBTC,-83100000.0
2026-01-06,ARKB,-29500000.0
2026-01-06,HODL,-14400000.0
2026-01-06,BITB,0.0
2026-01-06,BTCO,0.0
2026-01-06,EZBC,0.0
2026-01-06,BRRR,0.0
2026-01-06,BTCW,0.0
2026-01-07,FBTC,-247600000.0
2026-01-07,IBIT,-130000000.0
2026-01-07,ARKB,-42300000.0
2026-01-07,BITB,-39000000.0
2026-01-07,GBTC,-15600000.0
2026-01-07,HODL,-11600000.0
2026-01-07,BTCO,0.0
2026-01-07,EZBC,0.0
2026-01-07,BRRR,0.0
2026-01-07,BTCW,0.0
2026-01-08,IBIT,-193300000.0
2026-01-08,FBTC,-120500000.0
2026-01-08,GBTC,-73100000.0
2026-01-08,ARKB,-9600000.0
2026-01-08,BITB,3000000.0
2026-01-08,BTCW,1900000.0
2026-01-08,BTCO,0.0
2026-01-08,EZBC,0.0
2026-01-08,BRRR,0.0
2026-01-08,HODL,0.0
2026-01-09,IBIT,-252000000.0
2026-01-09,FBTC,7900000.0
2026-01-09,BITB,-5900000.0
2026-01-09,ARKB,0.0
2026-01-09,BTCO,0.0
2026-01-09,EZBC,0.0
2026-01-09,BRRR,0.0
2026-01-09,HODL,0.0
2026-01-09,BTCW,0.0
2026-01-09,GBTC,0.0
2026-01-12,FBTC,111700000.0
2026-01-12,IBIT,-70700000.0
2026-01-12,GBTC,64300000.0
2026-01-12,HODL,6500000.0
2026-01-12,BITB,0.0
2026-01-12,ARKB,0.0
2026-01-12,BTCO,0.0
2026-01-12,EZBC,0.0
2026-01-12,BRRR,0.0
2026-01-12,BTCW,0.0
2026-01-13,FBTC,351400000.0
2026-01-13,BITB,159400000.0
2026-01-13,IBIT,126300000.0
2026-01-13,ARKB,84900000.0
2026-01-13,HODL,10000000.0
2026-01-13,BTCW,3000000.0
2026-01-13,BTCO,0.0
2026-01-13,EZBC,0.0
2026-01-13,BRRR,0.0
2026-01-13,GBTC,0.0
2026-01-14,IBIT,648400000.0
2026-01-14,FBTC,125400000.0
2026-01-14,ARKB,27000000.0
2026-01-14,GBTC,15300000.0
2026-01-14,BITB,10600000.0
2026-01-14,HODL,8300000.000000001
2026-01-14,EZBC,5600000.0
2026-01-14,BTCO,0.0
2026-01-14,BRRR,0.0
2026-01-14,BTCW,0.0
2026-01-15,IBIT,315800000.0
2026-01-15,FBTC,-188900000.0
2026-01-15,GBTC,-36400000.0
2026-01-15,BRRR,3000000.0
2026-01-15,BITB,0.0
2026-01-15,ARKB,0.0
2026-01-15,BTCO,0.0
2026-01-15,EZBC,0.0
2026-01-15,HODL,0.0
2026-01-15,BTCW,0.0
2026-01-16,FBTC,-205200000.0
2026-01-16,BITB,-90400000.0
2026-01-16,ARKB,-69400000.0
2026-01-16,GBTC,-44800000.0
2026-01-16,IBIT,15100000.0
2026-01-16,BTCO,0.0
2026-01-16,EZBC,0.0
2026-01-16,BRRR,0.0
2026-01-16,HODL,0.0
2026-01-16,BTCW,0.0
2026-01-20,GBTC,-160800000.0
2026-01-20,FBTC,-152100000.0
2026-01-20,IBIT,-56900000.0
2026-01-20,ARKB,-46400000.0
2026-01-20,BITB,-40400000.0
2026-01-20,HODL,-12700000.0
2026-01-20,EZBC,-10400000.0
2026-01-20,BTCO,0.0
2026-01-20,BRRR,0.0
2026-01-20,BTCW,0.0
2026-01-21,IBIT,-356600000.0
2026-01-21,FBTC,-287700000.0
2026-01-21,ARKB,-29800000.0
2026-01-21,BITB,-25900000.0
2026-01-21,GBTC,-11300000.0
2026-01-21,HODL,6400000.0
2026-01-21,BRRR,-3800000.0
2026-01-21,BTCO,0.0
2026-01-21,EZBC,0.0
2026-01-21,BTCW,0.0
2026-01-22,IBIT,-22400000.0
2026-01-22,FBTC,-9800000.0
2026-01-22,BITB,0.0
2026-01-22,ARKB,0.0
2026-01-22,BTCO,0.0
2026-01-22,EZBC,0.0
2026-01-22,BRRR,0.0
2026-01-22,HODL,0.0
2026-01-22,BTCW,0.0
2026-01-22,GBTC,0.0
2026-01-23,IBIT,-101600000.0
2026-01-23,FBTC,-1900000.0
2026-01-23,BITB,0.0
2026-01-23,ARKB,0.0
2026-01-23,BTCO,0.0
2026-01-23,EZBC,0.0
2026-01-23,BRRR,0.0
2026-01-23,HODL,0.0
2026-01-23,BTCW,0.0
2026-01-23,GBTC,0.0
2026-01-26,IBIT,15900000.0
2026-01-26,BITB,-11000000.0
2026-01-26,FBTC,-5700000.0
2026-01-26,ARKB,-2900000.0
2026-01-26,BTCW,2800000.0
2026-01-26,BTCO,0.0
2026-01-26,EZBC,0.0
2026-01-26,BRRR,0.0
2026-01-26,HODL,0.0
2026-01-26,GBTC,0.0
2026-01-27,IBIT,-102800000.0
2026-01-27,FBTC,-44600000.0
2026-01-27,BITB,0.0
2026-01-27,ARKB,0.0
2026-01-27,BTCO,0.0
2026-01-27,EZBC,0.0
2026-01-27,BRRR,0.0
2026-01-27,HODL,0.0
2026-01-27,BTCW,0.0
2026-01-27,GBTC,0.0
2026-01-28,FBTC,19500000.0
2026-01-28,IBIT,-14200000.0
2026-01-28,BITB,-12600000.0
2026-01-28,ARKB,-12300000.0
2026-01-28,BTCO,0.0
2026-01-28,EZBC,0.0
2026-01-28,BRRR,0.0
2026-01-28,HODL,0.0
2026-01-28,BTCW,0.0
2026-01-28,GBTC,0.0
2026-01-29,IBIT,-317800000.0
2026-01-29,FBTC,-168000000.0
2026-01-29,GBTC,-119400000.0
2026-01-29,BITB,-88900000.0
2026-01-29,ARKB,-71600000.0
2026-01-29,BTCO,-8400000.0
2026-01-29,HODL,-6500000.0
2026-01-29,EZBC,0.0
2026-01-29,BRRR,0.0
2026-01-29,BTCW,0.0
2026-01-30,IBIT,-528299999.99999994
2026-01-30,ARKB,8300000.000000001
2026-01-30,FBTC,7300000.0
2026-01-30,HODL,3000000.0
2026-01-30,BITB,0.0
2026-01-30,BTCO,0.0
2026-01-30,EZBC,0.0
2026-01-30,BRRR,0.0
2026-01-30,BTCW,0.0
2026-01-30,GBTC,0.0
2026-02-02,FBTC,153300000.0
2026-02-02,IBIT,142000000.0
2026-02-02,BITB,96500000.0
2026-02-02,ARKB,65099999.99999999
2026-02-02,HODL,24300000.0
2026-02-02,BTCO,10100000.0
2026-02-02,BTCW,3300000.0
2026-02-02,EZBC,0.0
2026-02-02,BRRR,0.0
2026-02-02,GBTC,0.0
2026-02-03,FBTC,-148700000.0
2026-02-03,ARKB,-62500000.0
2026-02-03,IBIT,60000000.0
2026-02-03,GBTC,-56600000.0
2026-02-03,BITB,-23400000.0
2026-02-03,HODL,-4800000.0
2026-02-03,EZBC,-2200000.0
2026-02-03,BTCO,0.0
2026-02-03,BRRR,0.0
2026-02-03,BTCW,0.0
2026-02-04,IBIT,-373400000.0
2026-02-04,FBTC,-86400000.0
2026-02-04,GBTC,-41800000.0
2026-02-04,ARKB,-31700000.0
2026-02-04,EZBC,-6400000.0
2026-02-04,HODL,-5200000.0
2026-02-04,BITB,0.0
2026-02-04,BTCO,0.0
2026-02-04,BRRR,0.0
2026-02-04,BTCW,0.0
2026-02-05,IBIT,-175300000.0
2026-02-05,FBTC,-109500000.0
2026-02-05,GBTC,-75400000.0
2026-02-05,ARKB,-23100000.0
2026-02-05,BITB,-15600000.0
2026-02-05,BTCO,0.0
2026-02-05,EZBC,0.0
2026-02-05,BRRR,0.0
2026-02-05,HODL,0.0
2026-02-05,BTCW,0.0
2026-02-06,IBIT,231600000.0
2026-02-06,ARKB,43300000.0
2026-02-06,BITB,28700000.0
2026-02-06,FBTC,24500000.0
2026-02-06,HODL,15900000.0
2026-02-06,BTCO,7000000.0
2026-02-06,EZBC,0.0
2026-02-06,BRRR,0.0
2026-02-06,BTCW,0.0
2026-02-06,GBTC,0.0
2026-02-09,IBIT,-20900000.0
2026-02-09,ARKB,14100000.0
2026-02-09,HODL,12000000.0
2026-02-09,EZBC,6100000.0
2026-02-09,FBTC,3100000.0
2026-02-09,BITB,0.0
2026-02-09,BTCO,0.0
2026-02-09,BRRR,0.0
2026-02-09,BTCW,0.0
2026-02-09,GBTC,0.0
2026-02-10,ARKB,68500000.0
2026-02-10,FBTC,56900000.0
2026-02-10,IBIT,26500000.0
2026-02-10,BRRR,4900000.0
2026-02-10,BTCW,3600000.0
2026-02-10,BITB,0.0
2026-02-10,BTCO,0.0
2026-02-10,EZBC,0.0
2026-02-10,HODL,0.0
2026-02-10,GBTC,0.0
2026-02-11,FBTC,-92600000.0
2026-02-11,IBIT,-73400000.0
2026-02-11,ARKB,-70500000.0
2026-02-11,BITB,-22000000.0
2026-02-11,GBTC,-17900000.0
2026-02-11,BTCW,6800000.0
2026-02-11,HODL,-6700000.0
2026-02-11,BTCO,0.0
2026-02-11,EZBC,0.0
2026-02-11,BRRR,0.0
2026-02-12,IBIT,-157600000.0
2026-02-12,FBTC,-104100000.0
2026-02-12,GBTC,-59100000.0
2026-02-12,ARKB,-31500000.0
2026-02-12,BITB,-7800000.0
2026-02-12,BTCO,-6800000.0
2026-02-12,EZBC,-3800000.0
2026-02-12,HODL,-3200000.0
2026-02-12,BRRR,-2800000.0
2026-02-12,BTCW,0.0
2026-02-13,FBTC,12000000.0
2026-02-13,IBIT,-9400000.0
2026-02-13,BTCW,3600000.0
2026-02-13,HODL,1900000.0
2026-02-13,BITB,0.0
2026-02-13,ARKB,0.0
2026-02-13,BTCO,0.0
2026-02-13,EZBC,0.0
2026-02-13,BRRR,0.0
2026-02-13,GBTC,0.0
2026-02-17,IBIT,-119700000.0
2026-02-17,BITB,-10300000.0
2026-02-17,GBTC,-8500000.0
2026-02-17,ARKB,-8300000.000000001
2026-02-17,FBTC,5900000.0
2026-02-17,BTCO,0.0
2026-02-17,EZBC,0.0
2026-02-17,BRRR,0.0
2026-02-17,HODL,0.0
2026-02-17,BTCW,0.0
2026-02-18,IBIT,-84200000.0
2026-02-18,FBTC,-49100000.0
2026-02-18,BITB,0.0
2026-02-18,ARKB,0.0
2026-02-18,BTCO,0.0
2026-02-18,EZBC,0.0
2026-02-18,BRRR,0.0
2026-02-18,HODL,0.0
2026-02-18,BTCW,0.0
2026-02-18,GBTC,0.0
2026-02-19,IBIT,-164100000.0
2026-02-19,BRRR,-1700000.0
2026-02-19,FBTC,0.0
2026-02-19,BITB,0.0
2026-02-19,ARKB,0.0
2026-02-19,BTCO,0.0
2026-02-19,EZBC,0.0
2026-02-19,HODL,0.0
2026-02-19,BTCW,0.0
2026-02-19,GBTC,0.0
2026-02-20,IBIT,64500000.0
2026-02-20,FBTC,23600000.0
2026-02-20,BITB,0.0
2026-02-20,ARKB,0.0
2026-02-20,BTCO,0.0
2026-02-20,EZBC,0.0
2026-02-20,BRRR,0.0
2026-02-20,HODL,0.0
2026-02-20,BTCW,0.0
2026-02-20,GBTC,0.0
2026-02-23,IBIT,-116400000.0
2026-02-23,BITB,-43600000.0
2026-02-23,FBTC,-27900000.0
2026-02-23,GBTC,-13100000.0
2026-02-23,ARKB,-9200000.0
2026-02-23,HODL,6400000.0
2026-02-23,BTCO,0.0
2026-02-23,EZBC,0.0
2026-02-23,BRRR,0.0
2026-02-23,BTCW,0.0
2026-02-24,FBTC,82800000.0
2026-02-24,IBIT,78900000.0
2026-02-24,ARKB,71100000.0
2026-02-24,HODL,12800000.0
